train_loss,val_loss
0.02062807505625108,0.016610434278845787
0.009812752553631388,0.009670129045844078
0.008099411606847767,0.00806016381829977
0.0068056027124088906,0.005648385267704725
0.00515416796718325,0.00406060041859746
0.005253710935542744,0.004037398379296064
0.005470573188855298,0.005363211501389742
0.004140789509706554,0.0032502268441021442
0.00323698356644147,0.002831080462783575
0.004736527619469497,0.004158093594014645
0.004765620096660559,0.003982702270150185
0.0031987710667419293,0.002532411366701126
0.00294741216699578,0.0024584014900028706
0.004727995570098597,0.004217760171741247
0.003619267191323969,0.0033791607711464167
0.003666799650379708,0.003354379441589117
0.003136741967561344,0.0027761966921389103
0.003196574418642928,0.002878007246181369
0.003278245722564558,0.002763748401775956
0.0025864175228875073,0.002399705583229661
0.00313500706512954,0.002896446269005537
0.0031956193473426596,0.002869886113330722
0.0029499957556023246,0.002584093250334263
0.0027112985207211403,0.002538959961384535
0.003139041842789286,0.0027846440207213163
