train_loss,val_loss
0.16954173147678375,0.20018382370471954
0.15894987061619759,0.139578178524971
0.09301031567156315,0.11605624854564667
0.07653846219182014,0.09503486752510071
0.08013766817748547,0.0952947586774826
0.04253040999174118,0.0565897673368454
0.04061499238014221,0.043968308717012405
0.041301372461020947,0.04442547261714935
0.03302002185955644,0.03554948791861534
0.025873370235785842,0.04521280154585838
0.017912266310304403,0.02727963775396347
0.016272361390292645,0.024940764531493187
0.01753214281052351,0.022640012204647064
0.017687501152977347,0.02472744509577751
0.012732709525153041,0.02074698731303215
0.01262364350259304,0.018935754895210266
0.012606968870386481,0.018155070021748543
0.01296604797244072,0.016756435856223106
0.01059867418371141,0.016758767887949944
0.008816461428068578,0.015718135982751846
0.00829977577086538,0.014666950330138206
0.007604501908645034,0.013991884887218475
0.007050737272948027,0.015957936644554138
0.011254374287091196,0.015072386711835861
0.008431004243902862,0.015226121991872787
