train_loss,val_loss
0.1831021053450448,0.19186176359653473
0.06377898316298213,0.061783820390701294
0.06058202790362494,0.06347255408763885
0.035960572372589795,0.03928767517209053
0.022869344534618512,0.02358999289572239
0.01842485793999263,0.020957794040441513
0.017446975888950483,0.01805168390274048
0.01175254290657384,0.013031362555921078
0.01137563373361315,0.014168616384267807
0.008554887425686632,0.011417596600949764
0.009393222363931792,0.010968140326440334
0.007113507682723659,0.009873557835817337
0.006618486783866372,0.009110258892178535
0.007574581275028842,0.009263497777283192
0.0070973822314824376,0.008954930119216442
0.005185238285256284,0.008268643170595169
0.006492348055222205,0.00799582153558731
0.005028362851589918,0.007727987598627806
0.005160587374120951,0.007342526689171791
0.005485418851354292,0.007897543720901012
0.005774288970444884,0.008668527007102966
0.005462262812735779,0.007409889716655016
0.00551496386261923,0.006996494717895985
0.005081576128889408,0.007335382048040628
0.004415536232824836,0.006572024431079626
