train_loss,val_loss
0.03692586626857519,0.034295640885829926
0.019320868857903406,0.017385467886924744
0.013771952711977065,0.01403258740901947
0.011256684781983495,0.011206462047994137
0.007847120999940671,0.00793210044503212
0.007376018358627334,0.008159645833075047
0.005835349729750305,0.006072442512959242
0.005204586042964365,0.005492417607456446
0.0048747203254606575,0.005197255406528711
0.004518784167885315,0.004466815385967493
0.006435192306526005,0.006497206632047892
0.004358921687526163,0.004868587478995323
0.004060683029820211,0.004182377364486456
0.0032222873851424083,0.003809724934399128
0.004108565415663179,0.003806485328823328
0.0037452211472555064,0.0038708059582859278
0.0028867575492768083,0.003056892193853855
0.005708387339836918,0.0054879565723240376
0.0042047791939694434,0.00384314707480371
0.0033805627026595175,0.0034425780177116394
0.002869981875846861,0.0030912498477846384
0.004757255817821715,0.005830028094351292
0.0032004143358790316,0.0032530648168176413
0.002309445928403875,0.0024260906502604485
0.0025821562012424693,0.0024520298466086388
